cik	year	cat
1002422	2001	483
1002422	2001	495
1002422	2001	504
1002422	2001	506
1002439	2001	10
1002439	2001	13
1002439	2001	15
1002439	2001	23
1002439	2001	27
1002439	2001	799
1002439	2001	32
1002439	2001	34
1002439	2001	45
1002439	2001	48
1002439	2001	49
1002439	2001	51
1002439	2001	308
1002439	2001	54
1002439	2001	55
1002439	2001	57
1002439	2001	59
1002439	2001	60
1002439	2001	394
1002439	2001	62
1002439	2001	64
1002439	2001	65
1002439	2001	67
1002439	2001	581
1002439	2001	481
1002439	2001	79
1002439	2001	80
1002439	2001	594
1002439	2001	87
1002439	2001	602
1002439	2001	603
1002439	2001	355
1002439	2001	356
1002439	2001	357
1002439	2001	873
1002439	2001	874
1002439	2001	364
1002439	2001	621
1002439	2001	61
1002439	2001	371
1002439	2001	631
1002439	2001	633
1002439	2001	63
1002439	2001	641
1002439	2001	131
1002439	2001	138
1002439	2001	153
1002439	2001	283
1002439	2001	679
1002439	2001	284
1002439	2001	451
1002439	2001	208
1002439	2001	736
1002439	2001	483
1002439	2001	492
1002439	2001	495
1002439	2001	504
1002439	2001	506
1002455	2001	23
1002455	2001	25
1002455	2001	26
1002455	2001	27
1002455	2001	541
1002455	2001	799
1002455	2001	32
1002455	2001	39
1002455	2001	42
1002455	2001	44
1002455	2001	45
1002455	2001	48
1002455	2001	51
1002455	2001	308
1002455	2001	53
1002455	2001	54
1002455	2001	55
1002455	2001	56
1002455	2001	57
1002455	2001	58
1002455	2001	59
1002455	2001	394
1002455	2001	565
1002455	2001	64
1002455	2001	581
1002455	2001	79
1002455	2001	594
1002455	2001	87
1002455	2001	355
1002455	2001	356
1002455	2001	357
1002455	2001	873
1002455	2001	874
1002455	2001	364
1002455	2001	621
1002455	2001	366
1002455	2001	371
1002455	2001	631
1002455	2001	641
1002455	2001	138
1002455	2001	153
1002455	2001	421
1002455	2001	284
1002455	2001	451
1002455	2001	208
1002455	2001	736
1002455	2001	737
1002455	2001	738
1002455	2001	483
1002455	2001	495
1002455	2001	506
1002517	2001	10
1002517	2001	15
1002517	2001	533
1002517	2001	23
1002517	2001	27
1002517	2001	28
1002517	2001	32
1002517	2001	33
1002517	2001	34
1002517	2001	35
1002517	2001	36
1002517	2001	37
1002517	2001	38
1002517	2001	39
1002517	2001	42
1002517	2001	44
1002517	2001	48
1002517	2001	50
1002517	2001	51
1002517	2001	308
1002517	2001	53
1002517	2001	55
1002517	2001	56
1002517	2001	57
1002517	2001	59
1002517	2001	62
1002517	2001	565
1002517	2001	64
1002517	2001	481
1002517	2001	73
1002517	2001	331
1002517	2001	79
1002517	2001	80
1002517	2001	594
1002517	2001	87
1002517	2001	355
1002517	2001	357
1002517	2001	364
1002517	2001	621
1002517	2001	366
1002517	2001	61
1002517	2001	371
1002517	2001	382
1002517	2001	384
1002517	2001	641
1002517	2001	153
1002517	2001	367
1002517	2001	283
1002517	2001	421
1002517	2001	737
1002517	2001	738
1002517	2001	483
1002517	2001	495
1002517	2001	504
1002517	2001	506
1002519	2001	10
1002519	2001	13
1002519	2001	15
1002519	2001	23
1002519	2001	25
1002519	2001	26
1002519	2001	541
1002519	2001	32
1002519	2001	34
1002519	2001	42
1002519	2001	44
1002519	2001	45
1002519	2001	49
1002519	2001	51
1002519	2001	308
1002519	2001	54
1002519	2001	55
1002519	2001	57
1002519	2001	565
1002519	2001	64
1002519	2001	67
1002519	2001	481
1002519	2001	331
1002519	2001	80
1002519	2001	594
1002519	2001	355
1002519	2001	61
1002519	2001	371
1002519	2001	631
1002519	2001	633
1002519	2001	641
1002519	2001	138
1002519	2001	421
1002519	2001	284
1002519	2001	736
1002519	2001	483
1002519	2001	492
1002519	2001	495
1002519	2001	504
1002519	2001	506
1002520	2001	10
1002520	2001	15
1002520	2001	533
1002520	2001	23
1002520	2001	27
1002520	2001	799
1002520	2001	32
1002520	2001	33
1002520	2001	34
1002520	2001	35
1002520	2001	36
1002520	2001	37
1002520	2001	38
1002520	2001	39
1002520	2001	42
1002520	2001	44
1002520	2001	48
1002520	2001	50
1002520	2001	51
1002520	2001	308
1002520	2001	53
1002520	2001	55
1002520	2001	59
1002520	2001	62
1002520	2001	565
1002520	2001	64
1002520	2001	481
1002520	2001	73
1002520	2001	331
1002520	2001	79
1002520	2001	80
1002520	2001	594
1002520	2001	87
1002520	2001	355
1002520	2001	357
1002520	2001	364
1002520	2001	621
1002520	2001	366
1002520	2001	61
1002520	2001	371
1002520	2001	382
1002520	2001	641
1002520	2001	131
1002520	2001	153
1002520	2001	367
1002520	2001	283
1002520	2001	421
1002520	2001	679
1002520	2001	737
1002520	2001	738
1002520	2001	483
1002520	2001	495
1002520	2001	504
1002520	2001	506
1002531	2001	15
1002531	2001	23
1002531	2001	25
1002531	2001	26
1002531	2001	30
1002531	2001	32
1002531	2001	33
1002531	2001	34
1002531	2001	35
1002531	2001	36
1002531	2001	37
1002531	2001	38
1002531	2001	39
1002531	2001	45
1002531	2001	48
1002531	2001	50
1002531	2001	51
1002531	2001	308
1002531	2001	54
1002531	2001	55
1002531	2001	57
1002531	2001	394
1002531	2001	64
1002531	2001	481
1002531	2001	73
1002531	2001	331
1002531	2001	594
1002531	2001	87
1002531	2001	355
1002531	2001	356
1002531	2001	357
1002531	2001	873
1002531	2001	364
1002531	2001	366
1002531	2001	61
1002531	2001	371
1002531	2001	631
1002531	2001	382
1002531	2001	384
1002531	2001	641
1002531	2001	153
1002531	2001	367
1002531	2001	421
1002531	2001	284
1002531	2001	736
1002531	2001	737
1002531	2001	738
1002531	2001	483
1002531	2001	495
1002531	2001	504
1002531	2001	506
1002532	2001	10
1002532	2001	15
1002532	2001	533
1002532	2001	27
1002532	2001	799
1002532	2001	33
1002532	2001	35
1002532	2001	36
1002532	2001	42
1002532	2001	45
1002532	2001	48
1002532	2001	50
1002532	2001	51
1002532	2001	53
1002532	2001	54
1002532	2001	55
1002532	2001	57
1002532	2001	58
1002532	2001	62
1002532	2001	64
1002532	2001	481
1002532	2001	73
1002532	2001	79
1002532	2001	80
1002532	2001	594
1002532	2001	87
1002532	2001	355
1002532	2001	357
1002532	2001	873
1002532	2001	874
1002532	2001	364
1002532	2001	621
1002532	2001	366
1002532	2001	61
1002532	2001	371
1002532	2001	631
1002532	2001	633
1002532	2001	63
1002532	2001	382
1002532	2001	641
1002532	2001	153
1002532	2001	367
1002532	2001	421
1002532	2001	451
1002532	2001	736
1002532	2001	737
1002532	2001	738
1002532	2001	483
1002532	2001	492
1002532	2001	495
1002532	2001	504
1002532	2001	506
1002554	2001	533
1002554	2001	23
1002554	2001	541
1002554	2001	45
1002554	2001	50
1002554	2001	51
1002554	2001	53
1002554	2001	54
1002554	2001	55
1002554	2001	56
1002554	2001	57
1002554	2001	58
1002554	2001	59
1002554	2001	394
1002554	2001	565
1002554	2001	64
1002554	2001	581
1002554	2001	481
1002554	2001	80
1002554	2001	594
1002554	2001	621
1002554	2001	371
1002554	2001	631
1002554	2001	641
1002554	2001	153
1002554	2001	421
1002554	2001	284
1002554	2001	208
1002554	2001	736
1002554	2001	483
1002554	2001	495
1002554	2001	504
1002554	2001	506
1002575	2001	10
1002575	2001	13
1002575	2001	15
1002575	2001	533
1002575	2001	23
1002575	2001	541
1002575	2001	799
1002575	2001	32
1002575	2001	34
1002575	2001	37
1002575	2001	42
1002575	2001	44
1002575	2001	48
1002575	2001	49
1002575	2001	51
1002575	2001	308
1002575	2001	53
1002575	2001	55
1002575	2001	59
1002575	2001	62
1002575	2001	565
1002575	2001	64
1002575	2001	67
1002575	2001	481
1002575	2001	73
1002575	2001	331
1002575	2001	79
1002575	2001	80
1002575	2001	594
1002575	2001	87
1002575	2001	603
1002575	2001	355
1002575	2001	357
1002575	2001	364
1002575	2001	621
1002575	2001	366
1002575	2001	61
1002575	2001	371
1002575	2001	631
1002575	2001	63
1002575	2001	641
1002575	2001	131
1002575	2001	153
1002575	2001	367
1002575	2001	421
1002575	2001	679
1002575	2001	737
1002575	2001	483
1002575	2001	492
1002575	2001	495
1002577	2001	10
1002577	2001	15
1002577	2001	533
1002577	2001	23
1002577	2001	25
1002577	2001	26
1002577	2001	541
1002577	2001	30
1002577	2001	32
1002577	2001	33
1002577	2001	34
1002577	2001	37
1002577	2001	42
1002577	2001	49
1002577	2001	50
1002577	2001	51
1002577	2001	308
1002577	2001	53
1002577	2001	54
1002577	2001	55
1002577	2001	56
1002577	2001	57
1002577	2001	58
1002577	2001	59
1002577	2001	394
1002577	2001	565
1002577	2001	64
1002577	2001	67
1002577	2001	581
1002577	2001	481
1002577	2001	331
1002577	2001	80
1002577	2001	594
1002577	2001	603
1002577	2001	356
1002577	2001	364
1002577	2001	621
1002577	2001	61
1002577	2001	371
1002577	2001	631
1002577	2001	633
1002577	2001	63
1002577	2001	641
1002577	2001	138
1002577	2001	153
1002577	2001	367
1002577	2001	421
1002577	2001	284
1002577	2001	451
1002577	2001	736
1002577	2001	483
1002577	2001	495
1002577	2001	504
1002577	2001	506
1002579	2001	10
1002579	2001	13
1002579	2001	15
1002579	2001	533
1002579	2001	23
1002579	2001	541
1002579	2001	799
1002579	2001	32
1002579	2001	34
1002579	2001	37
1002579	2001	42
1002579	2001	44
1002579	2001	45
1002579	2001	48
1002579	2001	49
1002579	2001	51
1002579	2001	53
1002579	2001	55
1002579	2001	56
1002579	2001	57
1002579	2001	58
1002579	2001	62
1002579	2001	565
1002579	2001	64
1002579	2001	67
1002579	2001	581
1002579	2001	481
1002579	2001	331
1002579	2001	79
1002579	2001	80
1002579	2001	594
1002579	2001	355
1002579	2001	364
1002579	2001	621
1002579	2001	366
1002579	2001	61
1002579	2001	371
1002579	2001	641
1002579	2001	131
1002579	2001	153
1002579	2001	421
1002579	2001	679
1002579	2001	451
1002579	2001	483
1002579	2001	492
1002579	2001	495
1002590	2001	13
1002590	2001	25
1002590	2001	32
1002590	2001	33
1002590	2001	34
1002590	2001	37
1002590	2001	42
1002590	2001	44
1002590	2001	49
1002590	2001	50
1002590	2001	51
1002590	2001	54
1002590	2001	55
1002590	2001	57
1002590	2001	59
1002590	2001	394
1002590	2001	331
1002590	2001	356
1002590	2001	873
1002590	2001	61
1002590	2001	371
1002590	2001	131
1002590	2001	138
1002590	2001	153
1002590	2001	736
1002590	2001	492
1002590	2001	495
1002590	2001	504
1002590	2001	506
1002607	2001	10
1002607	2001	15
1002607	2001	533
1002607	2001	23
1002607	2001	27
1002607	2001	541
1002607	2001	799
1002607	2001	32
1002607	2001	34
1002607	2001	35
1002607	2001	36
1002607	2001	37
1002607	2001	39
1002607	2001	42
1002607	2001	48
1002607	2001	50
1002607	2001	51
1002607	2001	308
1002607	2001	53
1002607	2001	55
1002607	2001	56
1002607	2001	57
1002607	2001	59
1002607	2001	62
1002607	2001	565
1002607	2001	64
1002607	2001	481
1002607	2001	73
1002607	2001	331
1002607	2001	79
1002607	2001	80
1002607	2001	594
1002607	2001	87
1002607	2001	355
1002607	2001	357
1002607	2001	364
1002607	2001	621
1002607	2001	366
1002607	2001	61
1002607	2001	371
1002607	2001	382
1002607	2001	641
1002607	2001	131
1002607	2001	153
1002607	2001	367
1002607	2001	283
1002607	2001	421
1002607	2001	737
1002607	2001	738
1002607	2001	483
1002607	2001	495
1002607	2001	504
1002607	2001	506
1002636	2001	10
1002636	2001	15
1002636	2001	533
1002636	2001	23
1002636	2001	27
1002636	2001	799
1002636	2001	32
1002636	2001	34
1002636	2001	36
1002636	2001	39
1002636	2001	42
1002636	2001	44
1002636	2001	48
1002636	2001	51
1002636	2001	308
1002636	2001	53
1002636	2001	55
1002636	2001	56
1002636	2001	57
1002636	2001	59
1002636	2001	62
1002636	2001	565
1002636	2001	64
1002636	2001	481
1002636	2001	73
1002636	2001	331
1002636	2001	79
1002636	2001	594
1002636	2001	87
1002636	2001	355
1002636	2001	357
1002636	2001	364
1002636	2001	621
1002636	2001	366
1002636	2001	371
1002636	2001	382
1002636	2001	641
1002636	2001	153
1002636	2001	367
1002636	2001	421
1002636	2001	737
1002636	2001	738
1002636	2001	483
1002636	2001	495
1002636	2001	504
1002636	2001	506
1002637	2001	10
1002637	2001	15
1002637	2001	533
1002637	2001	23
1002637	2001	28
1002637	2001	799
1002637	2001	32
1002637	2001	33
1002637	2001	34
1002637	2001	35
1002637	2001	36
1002637	2001	37
1002637	2001	38
1002637	2001	39
1002637	2001	42
1002637	2001	48
1002637	2001	51
1002637	2001	308
1002637	2001	53
1002637	2001	55
1002637	2001	59
1002637	2001	62
1002637	2001	565
1002637	2001	64
1002637	2001	481
1002637	2001	73
1002637	2001	331
1002637	2001	79
1002637	2001	80
1002637	2001	594
1002637	2001	87
1002637	2001	355
1002637	2001	357
1002637	2001	873
1002637	2001	364
1002637	2001	621
1002637	2001	366
1002637	2001	61
1002637	2001	371
1002637	2001	382
1002637	2001	384
1002637	2001	641
1002637	2001	131
1002637	2001	153
1002637	2001	367
1002637	2001	283
1002637	2001	421
1002637	2001	679
1002637	2001	737
1002637	2001	483
1002637	2001	495
1002637	2001	504
1002658	2001	10
1002658	2001	15
1002658	2001	533
1002658	2001	23
1002658	2001	27
1002658	2001	799
1002658	2001	32
1002658	2001	34
1002658	2001	35
1002658	2001	36
1002658	2001	37
1002658	2001	38
1002658	2001	39
1002658	2001	42
1002658	2001	44
1002658	2001	48
1002658	2001	50
1002658	2001	51
1002658	2001	308
1002658	2001	53
1002658	2001	55
1002658	2001	56
1002658	2001	57
1002658	2001	59
1002658	2001	62
1002658	2001	565
1002658	2001	64
1002658	2001	481
1002658	2001	73
1002658	2001	331
1002658	2001	79
1002658	2001	80
1002658	2001	594
1002658	2001	87
1002658	2001	355
1002658	2001	357
1002658	2001	364
1002658	2001	621
1002658	2001	366
1002658	2001	61
1002658	2001	371
1002658	2001	382
1002658	2001	641
1002658	2001	153
1002658	2001	367
1002658	2001	421
1002658	2001	679
1002658	2001	736
1002658	2001	737
1002658	2001	738
1002658	2001	483
1002658	2001	495
1002658	2001	504
1002658	2001	506
1002663	2001	10
1002663	2001	15
1002663	2001	533
1002663	2001	23
1002663	2001	27
1002663	2001	30
1002663	2001	32
1002663	2001	33
1002663	2001	34
1002663	2001	35
1002663	2001	36
1002663	2001	37
1002663	2001	38
1002663	2001	39
1002663	2001	42
1002663	2001	44
1002663	2001	50
1002663	2001	51
1002663	2001	308
1002663	2001	53
1002663	2001	55
1002663	2001	56
1002663	2001	62
1002663	2001	565
1002663	2001	481
1002663	2001	73
1002663	2001	331
1002663	2001	80
1002663	2001	594
1002663	2001	87
1002663	2001	355
1002663	2001	357
1002663	2001	364
1002663	2001	621
1002663	2001	366
1002663	2001	371
1002663	2001	382
1002663	2001	384
1002663	2001	641
1002663	2001	153
1002663	2001	367
1002663	2001	421
1002663	2001	737
1002663	2001	738
1002663	2001	495
1002663	2001	504
1002663	2001	506
1002664	2001	10
1002664	2001	13
1002664	2001	15
1002664	2001	25
1002664	2001	26
1002664	2001	30
1002664	2001	32
1002664	2001	33
1002664	2001	34
1002664	2001	35
1002664	2001	37
1002664	2001	39
1002664	2001	44
1002664	2001	45
1002664	2001	49
1002664	2001	50
1002664	2001	51
1002664	2001	308
1002664	2001	57
1002664	2001	394
1002664	2001	331
1002664	2001	87
1002664	2001	355
1002664	2001	356
1002664	2001	873
1002664	2001	364
1002664	2001	61
1002664	2001	371
1002664	2001	631
1002664	2001	382
1002664	2001	641
1002664	2001	131
1002664	2001	138
1002664	2001	153
1002664	2001	367
1002664	2001	421
1002664	2001	284
1002664	2001	208
1002664	2001	483
1002664	2001	492
1002664	2001	495
1002664	2001	504
1002664	2001	506
1002666	2001	10
1002666	2001	13
1002666	2001	15
1002666	2001	533
1002666	2001	23
1002666	2001	25
1002666	2001	27
1002666	2001	541
1002666	2001	799
1002666	2001	36
1002666	2001	42
1002666	2001	44
1002666	2001	45
1002666	2001	48
1002666	2001	49
1002666	2001	50
1002666	2001	51
1002666	2001	308
1002666	2001	53
1002666	2001	54
1002666	2001	56
1002666	2001	57
1002666	2001	58
1002666	2001	394
1002666	2001	62
1002666	2001	565
1002666	2001	64
1002666	2001	65
1002666	2001	67
1002666	2001	581
1002666	2001	481
1002666	2001	79
1002666	2001	80
1002666	2001	594
1002666	2001	603
1002666	2001	356
1002666	2001	357
1002666	2001	873
1002666	2001	874
1002666	2001	364
1002666	2001	621
1002666	2001	366
1002666	2001	61
1002666	2001	371
1002666	2001	631
1002666	2001	633
1002666	2001	63
1002666	2001	641
1002666	2001	131
1002666	2001	138
1002666	2001	153
1002666	2001	421
1002666	2001	679
1002666	2001	284
1002666	2001	451
1002666	2001	208
1002666	2001	736
1002666	2001	738
1002666	2001	483
1002666	2001	492
1002666	2001	495
1002666	2001	504
1002666	2001	506
1002682	2001	10
1002682	2001	13
1002682	2001	15
1002682	2001	23
1002682	2001	799
1002682	2001	32
1002682	2001	42
1002682	2001	44
1002682	2001	48
1002682	2001	49
1002682	2001	53
1002682	2001	54
1002682	2001	55
1002682	2001	59
1002682	2001	60
1002682	2001	62
1002682	2001	64
1002682	2001	67
1002682	2001	481
1002682	2001	80
1002682	2001	594
1002682	2001	602
1002682	2001	603
1002682	2001	621
1002682	2001	61
1002682	2001	631
1002682	2001	633
1002682	2001	63
1002682	2001	641
1002682	2001	131
1002682	2001	138
1002682	2001	153
1002682	2001	421
1002682	2001	679
1002682	2001	451
1002682	2001	736
1002682	2001	483
1002682	2001	495
1002682	2001	504
1002682	2001	506
1002811	2001	10
1002811	2001	15
1002811	2001	533
1002811	2001	23
1002811	2001	27
1002811	2001	28
1002811	2001	32
1002811	2001	33
1002811	2001	34
1002811	2001	35
1002811	2001	36
1002811	2001	37
1002811	2001	38
1002811	2001	39
1002811	2001	42
1002811	2001	51
1002811	2001	308
1002811	2001	53
1002811	2001	55
1002811	2001	62
1002811	2001	565
1002811	2001	64
1002811	2001	481
1002811	2001	73
1002811	2001	331
1002811	2001	79
1002811	2001	80
1002811	2001	594
1002811	2001	87
1002811	2001	355
1002811	2001	357
1002811	2001	364
1002811	2001	621
1002811	2001	366
1002811	2001	371
1002811	2001	382
1002811	2001	384
1002811	2001	641
1002811	2001	153
1002811	2001	367
1002811	2001	283
1002811	2001	421
1002811	2001	737
1002811	2001	483
1002811	2001	495
1002811	2001	504
1002811	2001	506
1002813	2001	10
1002813	2001	13
1002813	2001	15
1002813	2001	23
1002813	2001	799
1002813	2001	32
1002813	2001	42
1002813	2001	44
1002813	2001	45
1002813	2001	48
1002813	2001	49
1002813	2001	51
1002813	2001	53
1002813	2001	54
1002813	2001	55
1002813	2001	57
1002813	2001	59
1002813	2001	60
1002813	2001	62
1002813	2001	64
1002813	2001	67
1002813	2001	581
1002813	2001	481
1002813	2001	79
1002813	2001	80
1002813	2001	594
1002813	2001	87
1002813	2001	602
1002813	2001	603
1002813	2001	356
1002813	2001	873
1002813	2001	874
1002813	2001	621
1002813	2001	61
1002813	2001	371
1002813	2001	631
1002813	2001	633
1002813	2001	63
1002813	2001	641
1002813	2001	131
1002813	2001	138
1002813	2001	153
1002813	2001	421
1002813	2001	679
1002813	2001	284
1002813	2001	451
1002813	2001	736
1002813	2001	483
1002813	2001	495
1002813	2001	504
1002813	2001	506
1002816	2001	13
1002816	2001	15
1002816	2001	23
1002816	2001	25
1002816	2001	541
1002816	2001	799
1002816	2001	32
1002816	2001	34
1002816	2001	42
1002816	2001	44
1002816	2001	45
1002816	2001	48
1002816	2001	49
1002816	2001	51
1002816	2001	54
1002816	2001	55
1002816	2001	57
1002816	2001	60
1002816	2001	394
1002816	2001	62
1002816	2001	64
1002816	2001	67
1002816	2001	481
1002816	2001	331
1002816	2001	80
1002816	2001	594
1002816	2001	87
1002816	2001	602
1002816	2001	603
1002816	2001	356
1002816	2001	873
1002816	2001	874
1002816	2001	364
1002816	2001	621
1002816	2001	61
1002816	2001	371
1002816	2001	631
1002816	2001	633
1002816	2001	63
1002816	2001	641
1002816	2001	131
1002816	2001	138
1002816	2001	153
1002816	2001	421
1002816	2001	679
1002816	2001	284
1002816	2001	451
1002816	2001	736
1002816	2001	483
1002816	2001	495
1002816	2001	504
1002816	2001	506
1002822	2001	10
1002822	2001	13
1002822	2001	15
1002822	2001	23
1002822	2001	25
1002822	2001	26
1002822	2001	28
1002822	2001	541
1002822	2001	30
1002822	2001	799
1002822	2001	32
1002822	2001	33
1002822	2001	34
1002822	2001	35
1002822	2001	36
1002822	2001	38
1002822	2001	39
1002822	2001	42
1002822	2001	45
1002822	2001	48
1002822	2001	49
1002822	2001	50
1002822	2001	51
1002822	2001	308
1002822	2001	54
1002822	2001	55
1002822	2001	57
1002822	2001	58
1002822	2001	394
1002822	2001	62
1002822	2001	64
1002822	2001	67
1002822	2001	581
1002822	2001	481
1002822	2001	331
1002822	2001	80
1002822	2001	594
1002822	2001	87
1002822	2001	355
1002822	2001	356
1002822	2001	357
1002822	2001	873
1002822	2001	874
1002822	2001	364
1002822	2001	621
