gvkey	year	sics13	sid
1257	2003	679	5
1257	2004	679	5
1257	2005	679	5
1257	2006	679	5
1257	2007	679	5
1257	2008	679	5
1257	2009	679	5
1257	2010	679	5
1257	2011	679	5
1257	2012	679	5
1257	2013	679	5
1259	1997	283	0
1259	1998	283	0
1259	2005	283	0
1259	2006	283	0
1259	2007	283	0
1259	2008	283	0
1260	1996	284	1
1260	1997	284	1
1260	1998	284	1
1263	1996	331	1
1263	1997	331	1
1263	1998	331	1
1263	1999	331	1
1266	1996	17	5
1266	1996	21	6
1266	1996	13	9
1266	1996	651	11
1266	1997	17	5
1266	1997	21	6
1266	1997	13	9
1266	1997	651	11
1266	1998	17	5
1266	1998	21	6
1266	1998	13	9
1266	1998	679	11
1266	1999	17	5
1266	1999	21	6
1266	1999	13	9
1266	1999	679	11
1266	1999	655	14
1266	2000	17	5
1266	2000	21	6
1266	2000	13	9
1266	2000	655	14
1266	2001	17	5
1266	2001	21	6
1266	2001	13	9
1266	2001	655	14
1266	2002	17	5
1266	2002	21	6
1266	2002	13	9
1266	2003	17	5
1266	2003	21	6
1266	2003	13	9
1266	2004	17	5
1266	2004	21	6
1266	2004	13	9
1266	2005	17	5
1266	2005	21	6
1266	2005	13	9
1266	2006	17	5
1266	2006	21	6
1266	2006	13	9
1266	2006	17	15
1266	2006	18	16
1266	2006	13	17
1266	2006	18	18
1266	2007	17	5
1266	2007	21	6
1266	2007	13	9
1266	2007	17	15
1266	2007	18	16
1266	2007	13	17
1266	2007	18	18
1266	2007	650	19
1266	2008	17	5
1266	2008	21	6
1266	2008	13	9
1266	2008	17	15
1266	2008	651	16
1266	2008	13	17
1266	2008	18	18
1266	2008	650	19
1266	2009	17	5
1266	2009	21	6
1266	2009	13	9
1266	2009	17	15
1266	2009	651	16
1266	2009	13	17
1266	2009	650	19
1266	2010	17	5
1266	2010	21	6
1266	2010	13	9
1266	2010	17	15
1266	2010	651	16
1266	2011	17	5
1266	2011	21	6
1266	2011	13	9
1266	2011	17	15
1266	2011	651	16
1266	2012	17	5
1266	2012	21	6
1266	2012	13	9
1266	2012	76	15
1266	2012	651	16
1266	2013	17	5
1266	2013	76	15
1266	2013	13	20
1266	2013	21	21
1274	1996	636	9
1274	1996	679	10
1274	1996	149	13
1274	1996	633	14
1274	1997	507	10
1274	1997	149	13
1274	1997	633	14
1274	1997	637	15
1274	1998	507	10
1274	1998	149	13
1274	1998	633	14
1274	1998	637	15
1274	1999	149	13
1274	1999	633	14
1274	1999	637	15
1274	2000	149	13
1274	2000	633	14
1274	2000	507	16
1274	2001	149	13
1274	2001	507	16
1274	2002	149	13
1274	2002	507	16
1274	2002	633	18
1274	2003	149	13
1274	2003	633	18
1274	2004	149	13
1274	2004	633	18
1274	2005	633	18
1274	2006	633	18
1274	2007	633	18
1274	2008	633	18
1274	2009	633	18
1274	2010	633	18
1274	2011	633	18
1274	2012	633	18
1274	2012	633	19
1274	2013	633	18
1274	2013	633	19
1278	1996	363	24
1278	1997	363	24
1278	1998	363	25
1278	1998	363	26
1278	1998	363	27
1278	1998	506	28
1278	1999	363	25
1278	1999	239	26
1278	1999	282	27
1279	1996	491	1
1279	1997	491	1
1279	1998	491	2
1279	1998	491	3
1279	1999	491	2
1279	1999	491	3
1279	2000	491	2
1279	2000	491	4
1279	2001	491	2
1279	2001	491	4
1279	2002	491	6
1279	2002	491	7
1279	2003	491	6
1279	2003	491	7
1279	2004	491	6
1279	2004	491	7
1279	2005	491	6
1279	2005	491	7
1279	2006	491	6
1279	2006	491	7
1279	2007	491	6
1279	2007	491	7
1279	2008	491	6
1279	2008	491	7
1279	2009	491	6
1279	2009	491	7
1279	2010	491	6
1279	2010	491	7
1281	1996	366	1
1281	1997	366	1
1281	1998	366	6
1281	1999	366	6
1281	1999	871	7
1281	2000	366	6
1281	2000	871	7
1281	2001	366	6
1281	2001	871	7
1281	2002	366	6
1281	2002	871	7
1283	1996	393	2
1283	1996	367	3
1283	1996	357	4
1283	1997	393	2
1283	1997	367	3
1283	1997	357	4
1283	1997	365	5
1283	1998	393	2
1283	1998	367	3
1283	1998	357	4
1283	1998	365	5
1283	1999	393	2
1283	1999	367	3
1283	1999	357	4
1283	1999	365	5
1283	2000	393	2
1283	2000	367	3
1283	2000	357	4
1283	2000	365	5
1283	2001	393	2
1283	2001	367	3
1283	2001	357	4
1283	2001	365	5
1283	2002	393	2
1283	2002	367	3
1283	2002	357	4
1283	2002	365	5
1283	2003	393	2
1283	2003	367	3
1283	2003	357	4
1283	2003	365	5
1283	2004	393	2
1283	2004	367	3
1283	2004	357	4
1283	2004	365	5
1297	1996	352	18
1297	1997	352	18
1297	1998	352	19
1297	1998	354	20
1297	1999	354	20
1300	1996	282	21
1300	1996	371	22
1300	1996	372	23
1300	1996	372	24
1300	1997	282	21
1300	1997	371	22
1300	1997	372	23
1300	1997	372	24
1300	1998	372	25
1300	1998	281	26
1300	1998	372	27
1300	1998	282	28
1300	1998	371	29
1300	1998	372	30
1300	1999	372	25
1300	1999	282	28
1300	1999	371	29
1300	1999	382	31
1300	2000	372	25
1300	2000	282	28
1300	2000	371	29
1300	2000	382	31
1300	2001	372	25
1300	2001	282	28
1300	2001	371	29
1300	2001	382	31
1300	2002	372	25
1300	2002	282	28
1300	2002	371	29
1300	2002	382	31
1300	2003	372	25
1300	2003	282	28
1300	2003	371	29
1300	2003	382	31
1300	2004	372	25
1300	2004	282	28
1300	2004	371	29
1300	2004	382	31
1300	2005	372	25
1300	2005	282	28
1300	2005	371	29
1300	2005	382	31
1300	2006	372	25
1300	2006	282	28
1300	2006	371	29
1300	2006	382	31
1300	2007	372	25
1300	2007	282	28
1300	2007	371	29
1300	2007	382	31
1300	2008	372	25
1300	2008	282	28
1300	2008	371	29
1300	2008	382	31
1300	2009	372	25
1300	2009	282	28
1300	2009	371	29
1300	2009	382	31
1300	2010	372	25
1300	2010	282	28
1300	2010	371	29
1300	2010	382	31
1300	2011	372	25
1300	2011	282	28
1300	2011	371	29
1300	2011	382	31
1300	2012	372	25
1300	2012	282	28
1300	2012	371	29
1300	2012	382	31
1300	2013	372	25
1300	2013	282	28
1300	2013	371	29
1300	2013	382	31
1308	2004	735	22
1308	2004	138	23
1308	2004	735	24
1308	2005	735	22
1308	2005	138	23
1308	2005	735	24
1308	2005	735	27
1308	2005	735	28
1308	2006	735	22
1308	2006	138	23
1308	2006	735	24
1308	2006	735	27
1308	2006	735	28
1308	2006	138	29
1308	2007	735	30
1308	2007	138	31
1308	2007	138	32
1308	2007	735	33
1308	2007	735	34
1308	2007	735	35
1308	2008	138	37
1308	2008	138	38
1308	2008	735	39
1308	2009	138	37
1308	2009	138	38
1308	2009	735	39
1308	2010	138	37
1308	2010	138	38
1308	2010	735	39
1318	1996	481	4
1318	1996	506	5
1318	1996	737	11
1318	1996	481	12
1318	1996	274	13
1318	1997	481	4
1318	1997	506	5
1318	1997	737	11
1318	1997	481	12
1318	1997	274	13
1318	1998	481	4
1318	1998	737	11
1318	1998	481	12
1318	1998	506	13
1318	1998	481	14
1318	1999	737	11
1318	1999	481	15
1318	1999	481	16
1318	1999	481	17
1318	2000	737	11
1318	2000	481	15
1318	2000	481	16
1318	2000	481	17
1318	2001	737	11
1318	2001	481	15
1318	2001	481	16
1318	2001	481	17
1318	2002	737	11
1318	2002	481	15
1318	2002	481	16
1318	2002	481	19
1318	2003	481	15
1318	2003	481	16
1318	2003	481	19
1318	2004	481	15
1318	2004	481	16
1318	2004	481	19
1318	2005	481	15
1318	2005	481	16
1318	2005	481	19
1318	2006	481	15
1324	1996	495	6
1324	1996	384	7
1324	1996	384	8
1324	1997	283	2
1324	1997	495	6
1324	1997	384	7
1324	1997	384	8
1324	1998	283	2
1324	1998	495	6
1324	1999	283	2
1324	1999	495	6
1324	2000	283	2
1324	2000	495	6
1324	2001	283	2
1324	2001	495	6
1324	2002	283	2
1324	2002	495	6
1327	1996	367	0
1327	1997	367	1
1327	1998	367	1
1327	1999	366	3
1327	1999	326	4
1327	2000	366	3
1327	2000	326	4
1327	2001	326	4
1327	2002	367	2
1327	2002	326	4
1327	2003	367	7
1327	2004	367	0
1327	2005	367	7
1327	2006	367	7
1327	2007	367	0
1327	2008	367	7
1327	2009	367	7
1327	2010	367	7
1327	2011	367	0
1327	2012	367	0
1327	2013	367	0
1328	1996	343	1
1331	1996	357	12
1331	1996	335	13
1331	1996	329	14
1331	1997	357	12
1331	1997	335	13
1331	1997	329	14
1331	1998	357	12
1331	1998	335	13
1331	1998	329	14
1331	1999	335	15
1331	1999	335	16
1331	1999	335	17
1331	2000	335	15
1331	2000	335	16
1331	2000	335	17
1331	2001	335	15
1331	2001	335	16
1331	2001	335	17
1334	1996	357	2
1334	1996	357	3
1334	1997	357	2
1334	1997	357	3
1334	1998	357	2
1334	1998	357	3
1334	1999	357	2
1334	1999	357	3
1334	2000	737	5
1334	2000	357	7
1351	1996	367	1
1351	1997	367	1
1356	1996	369	6
1356	1996	281	7
1356	1996	333	8
1356	1997	369	6
1356	1997	281	7
1356	1997	333	8
1356	1998	281	7
1356	1998	333	9
1356	1998	335	10
1356	1998	335	11
1356	1998	371	12
1356	1999	281	7
1356	1999	333	9
1356	1999	335	10
1356	1999	335	11
1356	2000	281	7
1356	2000	333	9
1356	2000	335	10
1356	2000	335	11
1356	2000	335	13
1356	2001	281	7
1356	2001	333	9
1356	2001	335	10
1356	2001	335	11
1356	2001	335	13
1356	2002	281	7
1356	2002	333	9
1356	2002	335	10
1356	2002	335	11
1356	2002	335	13
1356	2003	281	7
1356	2003	333	9
1356	2003	335	10
1356	2003	335	11
1356	2003	335	13
1356	2004	281	7
1356	2004	333	9
1356	2004	335	10
1356	2004	335	11
1356	2004	335	13
1356	2005	281	7
1356	2005	333	9
1356	2005	335	10
1356	2005	335	13
1356	2005	335	14
1356	2006	281	7
1356	2006	333	9
1356	2006	335	10
1356	2006	335	13
1356	2006	335	14
1356	2006	335	15
1356	2007	281	7
1356	2007	333	9
1356	2007	335	10
1356	2007	335	13
1356	2007	335	14
1356	2008	281	7
1356	2008	333	9
1356	2008	335	10
1356	2008	335	13
1356	2008	335	15
1356	2009	281	7
1356	2009	333	9
1356	2009	335	10
1356	2009	335	15
1356	2010	281	7
1356	2010	333	9
1356	2010	335	10
1356	2011	281	7
1356	2011	333	9
1356	2011	335	10
1356	2011	335	15
1356	2012	281	7
1356	2012	333	9
1356	2012	335	10
1356	2013	281	7
1356	2013	333	9
1356	2013	335	10
1359	1996	283	1
1359	1997	283	1
1359	1998	283	1
1359	1998	283	2
1359	1998	283	3
1359	1999	283	1
1359	2000	283	1
1359	2000	283	2
1360	1997	737	0
1360	1998	737	2
1360	1999	737	3
1360	1999	737	5
1360	2000	737	3
1360	2000	824	4
1360	2001	737	3
1360	2002	737	3
1360	2003	737	3
1360	2004	737	3
1360	2005	737	3
1360	2006	737	3
1363	1996	735	5
1363	1997	735	5
1363	1998	735	5
1363	1999	735	5
1363	2000	735	5
1363	2001	735	5
1363	2002	735	5
1363	2003	735	5
1363	2004	735	5
1372	1996	349	6
1372	1996	371	7
1372	1997	349	6
1372	1997	371	7
1372	1998	349	6
1372	1998	371	7
1372	1999	349	6
1372	1999	371	7
1372	2000	349	6
1372	2000	371	7
1372	2001	349	6
1372	2001	371	7
1372	2002	349	6
1372	2002	371	7
1380	1996	291	6
1380	1996	291	7
1380	1997	291	6
1380	1997	291	7
1380	1998	131	5
1380	1998	291	6
1380	1998	291	7
1380	1999	131	5
1380	1999	291	6
1380	2000	131	5
1380	2000	291	6
1380	2001	131	5
1380	2001	291	6
1380	2002	131	5
1380	2002	291	6
1380	2003	131	5
1380	2003	291	6
1380	2004	131	5
1380	2004	291	6
1380	2005	131	5
1380	2005	291	6
1380	2006	131	5
1380	2006	291	6
1380	2007	131	5
1380	2007	291	6
1380	2008	131	5
1380	2008	291	6
1380	2009	131	5
1380	2009	291	6
1380	2010	131	5
1380	2010	291	6
1380	2011	131	5
1380	2011	291	6
1380	2012	131	5
1380	2012	291	6
1380	2013	131	5
1382	1996	451	1
1382	1997	451	1
1382	1998	472	2
1382	1998	451	3
1382	1999	472	2
1382	1999	451	3
1382	2000	451	0
1382	2001	451	0
1382	2002	451	0
1382	2003	451	0
1382	2004	451	0
1382	2005	451	0
1382	2006	451	0
1382	2007	451	0
1382	2008	451	0
1382	2009	451	0
1382	2010	451	0
1382	2011	451	0
1382	2012	451	0
1392	1996	357	0
1393	1996	633	3
1393	1997	751	1
1393	1997	633	3
1393	1998	751	1
1393	1998	633	3
1393	1999	751	1
1393	1999	633	3
1393	1999	651	4
1393	2000	751	1
1393	2000	631	2
1393	2000	633	3
1393	2000	651	4
1393	2001	751	1
1393	2001	631	2
1393	2001	633	3
1393	2001	651	4
1393	2002	631	2
1393	2002	633	3
1393	2002	651	4
1393	2003	631	2
1393	2003	633	3
1393	2003	651	4
1393	2003	751	5
1393	2003	751	6
1393	2003	751	7
1393	2004	633	3
1393	2004	651	4
1393	2004	679	5
1393	2004	751	6
1393	2004	751	7
1393	2005	631	2
1393	2005	633	3
1393	2005	651	4
1393	2005	679	5
1393	2005	751	6
1393	2005	751	7
1393	2006	633	3
1393	2006	651	4
1393	2006	679	5
1393	2006	751	6
1393	2006	751	7
1393	2007	631	2
1393	2007	633	3
1393	2007	651	4
1393	2007	679	5
1393	2007	751	6
1393	2007	751	7
1393	2008	633	3
1393	2008	651	4
1393	2008	679	5
1393	2008	751	6
1393	2008	751	7
1393	2009	633	3
1393	2009	651	4
1393	2009	679	5
1393	2009	751	6
1393	2010	631	2
1393	2010	633	3
1393	2010	651	4
1393	2010	679	5
1393	2010	751	6
1393	2011	633	3
1393	2011	651	4
1393	2011	679	5
1393	2011	751	6
1393	2012	633	3
1393	2012	651	4
1393	2012	679	5
1393	2012	751	6
1393	2013	633	3
1393	2013	651	4
1393	2013	679	5
1393	2013	751	6
1397	1996	308	3
1397	1996	306	4
1397	1996	509	5
1397	1997	267	4
1397	1997	509	5
1397	1998	509	5
1397	1998	308	6
1397	1998	267	7
1397	1998	308	8
1397	1999	509	5
1397	1999	308	6
1397	1999	267	7
1397	1999	308	8
1397	2000	509	5
1397	2000	308	6
1397	2000	267	7
1397	2000	308	8
1397	2001	509	5
1397	2001	308	6
1397	2001	267	7
1397	2001	308	8
1397	2002	504	5
1397	2002	308	6
1397	2002	267	7
1397	2002	308	8
1397	2003	504	5
1397	2003	308	6
1397	2003	267	7
1397	2003	308	8
1397	2004	504	5
1397	2004	308	6
1397	2004	267	7
1397	2004	308	8
1397	2005	504	5
1397	2005	308	6
1397	2005	267	7
1397	2005	308	8
1397	2006	509	5
1397	2006	308	6
1397	2006	267	7
1397	2006	308	8
1397	2007	509	5
1397	2007	308	6
1397	2007	267	7
1397	2007	308	8
1397	2008	509	5
1397	2008	308	6
1397	2008	267	7
1397	2008	308	8
1397	2009	509	5
1397	2009	308	6
1397	2009	267	7
1397	2009	308	8
1397	2010	509	5
1397	2010	267	7
1397	2010	308	8
1397	2011	509	5
1397	2011	267	7
1397	2011	308	8
1408	1996	211	1
1408	1996	208	15
1408	1996	343	18
1408	1996	278	19
1408	1996	394	20
1408	1997	208	15
1408	1997	343	18
1408	1997	278	19
1408	1997	394	20
1408	1998	208	15
1408	1998	343	18
1408	1998	278	19
1408	1998	394	20
1408	1999	208	15
1408	1999	343	18
1408	1999	278	19
1408	1999	394	20
1408	2000	208	15
1408	2000	343	18
1408	2000	278	19
1408	2000	394	20
1408	2001	208	15
1408	2001	343	18
1408	2001	278	19
1408	2001	394	20
1408	2002	208	15
1408	2002	349	18
1408	2002	278	19
1408	2002	394	20
1408	2003	208	15
1408	2003	349	18
1408	2003	278	19
1408	2003	394	20
1408	2004	208	15
1408	2004	349	18
1408	2004	278	19
1408	2004	394	20
1408	2005	208	15
1408	2005	349	18
1408	2005	394	20
1408	2006	208	15
1408	2006	349	18
1408	2006	394	20
1408	2007	208	15
1408	2007	349	18
1408	2007	394	20
1408	2008	208	15
1408	2008	349	18
1408	2008	394	20
1408	2009	208	15
1408	2009	349	18
1408	2009	394	20
1408	2010	208	15
1408	2010	349	18
1408	2010	394	20
1408	2011	208	27
1408	2012	208	27
1408	2013	208	27
1410	1996	734	6
1410	1996	171	7
1410	1996	752	8
1410	1996	734	9
1410	1997	734	6
1410	1997	179	7
1410	1997	752	8
1410	1997	734	9
1410	1998	734	6
1410	1998	179	7
1410	1998	752	8
1410	1998	734	9
1410	1999	734	6
1410	1999	179	10
1410	1999	173	11
1410	1999	769	12
1410	1999	752	13
1410	2000	734	6
1410	2000	179	10
1410	2000	173	11
1410	2000	769	12
1410	2000	752	13
1410	2001	734	6
1410	2001	179	10
1410	2001	173	11
1410	2001	769	12
1410	2001	752	13
1410	2002	734	6
1410	2002	179	10
1410	2002	173	11
1410	2002	769	12
1410	2002	752	13
1410	2002	738	15
1410	2003	734	6
1410	2003	173	11
1410	2003	769	12
1410	2003	752	13
1410	2003	738	15
1410	2004	734	6
1410	2004	173	11
1410	2004	769	12
1410	2004	752	13
1410	2004	738	15
1410	2005	734	6
1410	2005	173	11
1410	2005	769	12
1410	2005	752	13
1410	2005	738	15
1410	2006	734	6
1410	2006	173	11
1410	2006	769	12
1410	2006	752	13
1410	2006	738	15
1410	2007	734	6
1410	2007	173	11
1410	2007	769	12
1410	2007	752	13
1410	2007	738	15
1410	2008	734	6
1410	2008	173	11
1410	2008	752	13
1410	2008	738	15
1410	2009	734	6
1410	2009	173	11
1410	2009	752	13
1410	2009	738	15
1410	2010	734	6
1410	2010	173	11
1410	2010	752	13
1410	2010	738	15
1410	2011	734	6
1410	2011	173	11
1410	2011	752	13
1410	2011	738	15
1410	2012	734	6
1410	2012	173	11
1410	2012	752	13
1410	2012	738	15
1410	2013	734	6
1410	2013	752	13
1410	2013	738	15
1410	2013	734	17
1410	2013	171	18
1411	1996	276	1
1411	1996	273	2
1411	1996	267	3
1411	1997	276	1
1411	1997	273	2
1411	1997	267	3
1411	1998	267	3
1411	1998	267	5
1411	1998	267	6
1411	1998	276	7
1414	2010	631	12
1414	2010	621	13
1414	2011	631	12
1414	2011	621	13
1414	2012	631	12
1414	2012	621	13
1414	2013	631	12
1414	2013	621	13
1418	1996	421	1
1418	1996	651	3
1418	1997	421	1
1418	1997	615	2
1418	1997	651	3
1418	1998	421	1
1418	1998	615	2
1418	1998	421	3
1418	1999	421	1
1418	1999	615	2
1418	2000	615	0
1418	2001	615	5
1439	1996	495	1
1439	1997	495	1
1439	1998	495	2
1439	1998	495	3
1439	1999	495	2
1439	1999	495	3
1439	2000	495	2
1439	2000	495	3
1439	2001	495	5
1439	2001	495	6
1439	2001	495	7
1439	2002	495	5
1439	2002	495	6
1439	2003	495	5
1439	2003	495	6
1439	2004	495	5
1439	2004	495	6
1439	2005	495	5
1439	2005	495	6
1439	2006	495	5
1439	2006	495	6
1439	2007	495	5
1439	2007	495	6
1439	2008	495	5
1439	2008	495	6
1439	2009	495	5
1439	2009	495	6
1439	2010	495	5
1439	2010	495	6
1439	2011	495	5
1439	2011	495	6
1439	2012	495	5
1439	2012	495	6
1439	2013	495	5
1439	2013	495	6
1440	1996	491	1
1440	1997	491	1
1440	1998	679	3
1440	1999	491	2
1440	1999	679	3
1440	2000	491	16
1440	2001	491	2
1440	2001	491	5
1440	2001	491	6
1440	2002	491	8
1440	2002	491	9
1440	2003	491	11
1440	2003	492	12
1440	2004	491	11
1440	2004	492	12
1440	2005	491	11
1440	2005	492	12
1440	2006	491	11
1440	2006	441	17
1440	2006	491	18
1440	2007	491	11
1440	2007	441	17
1440	2007	491	18
1440	2008	491	11
1440	2008	441	17
1440	2008	491	18
1440	2009	491	11
1440	2009	441	17
1440	2009	491	18
1440	2010	491	11
1440	2010	441	17
1440	2010	499	18
1440	2011	491	11
1440	2011	441	17
1440	2011	499	18
1440	2011	491	19
1440	2012	491	11
1440	2012	441	17
1440	2012	499	18
1440	2012	491	19
1440	2013	444	17
1440	2013	499	18
1440	2013	491	19
1440	2013	491	20
1440	2013	491	21
1441	2001	384	0
1441	2002	384	1
1441	2003	384	1
1441	2004	384	1
1441	2005	335	2
1441	2006	335	2
1444	1996	874	3
1444	1997	874	3
1444	1998	874	3
1444	1999	874	3
1444	1999	581	5
1444	2000	737	6
1444	2001	737	0
1444	2002	999	0
1444	2003	737	9
1444	2004	782	10
1444	2004	782	11
1446	1996	131	1
1447	1996	621	8
1447	1996	609	9
1447	1996	650	11
1447	1997	621	8
1447	1997	609	9
1447	1997	650	11
1447	1998	621	8
1447	1998	650	11
1447	1998	609	12
1447	1998	608	13
1447	1999	621	8
1447	1999	609	12
1447	1999	608	13
1447	2000	621	8
1447	2000	609	12
1447	2000	608	13
1447	2001	621	8
1447	2001	609	12
1447	2001	608	13
1447	2002	621	8
1447	2002	609	12
1447	2002	608	13
1447	2003	621	8
1447	2003	619	12
1447	2003	608	13
1447	2004	621	8
1447	2004	619	12
1447	2004	608	13
1447	2005	614	14
1447	2005	614	15
1447	2005	614	16
1447	2006	614	14
1447	2006	614	15
1447	2006	614	16
1447	2007	614	14
1447	2007	614	16
1447	2007	614	17
1447	2007	738	18
1447	2008	614	14
1447	2008	614	16
1447	2008	614	17
1447	2008	738	18
1447	2009	614	14
1447	2009	614	16
1447	2009	614	17
1447	2009	738	18
1447	2010	614	14
1447	2010	614	16
1447	2010	614	17
1447	2010	738	18
1447	2011	614	14
1447	2011	614	16
1447	2011	614	17
1447	2011	738	18
1447	2012	614	14
1447	2012	614	16
1447	2012	614	17
1447	2012	738	18
1447	2013	614	14
1447	2013	614	16
1447	2013	614	17
1447	2013	738	18
1449	1996	483	4
1449	1996	632	5
1449	1997	632	2
1449	1997	483	4
1449	1997	630	5
1449	1998	632	6
1449	1998	632	7
1449	1998	632	8
1449	1998	630	9
1449	1999	632	6
1449	1999	632	7
1449	2000	632	6
1449	2000	632	7
1449	2001	632	6
1449	2001	632	7
1449	2002	632	6
1449	2002	632	7
1449	2003	632	6
1449	2003	632	7
1449	2004	632	6
1449	2004	632	7
1449	2005	632	6
1449	2005	632	7
1449	2006	632	6
1449	2006	632	7
1449	2007	632	6
1449	2007	632	7
1449	2008	632	6
1449	2008	632	7
1449	2009	632	6
1449	2009	632	7
1449	2010	632	6
1449	2010	632	7
1449	2011	632	6
1449	2011	632	7
1449	2012	632	6
1449	2012	632	7
1449	2013	632	6
1449	2013	632	7
1456	1996	308	6
1465	1996	631	20
1465	1996	614	21
1465	1996	630	23
1465	1996	631	24
1465	1997	631	20
1465	1997	614	21
1465	1997	630	23
1465	1997	631	24
1465	1998	631	20
1465	1998	614	21
1465	1998	630	23
1465	1998	631	24
1465	1999	621	20
1465	1999	614	21
1465	1999	631	24
1465	2000	621	20
1465	2000	614	21
1465	2000	631	24
1468	1996	277	5
1468	1997	277	5
1468	1998	277	5
1468	1999	277	6
1468	1999	267	7
1468	2000	267	7
1468	2000	277	8
1468	2000	277	9
1468	2001	267	7
1468	2001	277	8
1468	2001	277	9
1468	2002	267	7
1468	2002	277	8
1468	2002	277	9
1468	2003	277	8
1468	2003	596	9
1468	2003	277	10
1468	2003	594	11
1468	2003	385	12
1468	2003	277	13
1468	2004	277	8
1468	2004	596	9
1468	2004	594	11
1468	2004	385	12
1468	2004	277	13
1468	2005	277	8
1468	2005	596	9
1468	2005	594	11
1468	2005	277	12
1468	2005	277	13
1468	2006	277	14
1468	2006	277	15
1468	2006	594	16
1468	2006	596	17
1468	2006	277	18
1468	2006	277	19
1468	2006	277	20
1468	2007	277	14
1468	2007	277	15
1468	2007	594	16
1468	2007	596	17
1468	2007	277	18
1468	2007	277	19
1468	2007	277	20
1468	2008	277	14
1468	2008	277	15
1468	2008	594	16
1468	2008	596	17
1468	2008	277	18
1468	2008	277	19
1468	2009	277	14
1468	2009	594	16
1468	2009	596	17
1468	2009	277	18
1468	2010	277	14
1468	2010	277	15
1468	2010	594	16
1468	2010	596	17
1468	2010	277	18
1468	2010	277	19
1468	2011	277	14
1468	2011	596	17
1468	2011	277	18
1468	2012	277	14
1468	2012	596	17
1468	2012	277	18
1468	2013	277	14
1468	2013	594	16
1468	2013	596	17
1468	2013	277	18
1474	1996	631	1
1474	1997	631	1
1474	1998	631	2
1474	1998	631	3
1474	1998	635	4
1478	1996	283	7
1478	1996	287	8
1478	1997	283	7
1478	1997	287	8
1478	1998	287	8
1478	1998	283	9
1478	1998	384	10
1478	1998	283	11
1478	1999	283	9
1478	1999	283	11
1478	2000	283	9
1478	2000	283	11
1478	2001	283	9
1478	2001	283	11
1478	2002	283	9
1478	2002	283	11
1478	2003	283	9
1478	2003	283	12
1478	2003	283	13
1478	2004	283	9
1478	2004	283	12
1478	2004	283	13
1478	2005	283	9
1478	2005	283	12
1478	2005	283	13
1478	2006	283	9
1478	2006	283	12
1478	2006	283	13
1478	2007	283	9
1478	2007	283	12
1478	2007	283	13
1478	2008	283	9
1478	2008	283	12
1478	2008	283	13
1485	1996	481	1
1485	1997	481	1
1485	1998	481	2
1485	1998	738	3
1485	1998	481	4
1487	1996	633	1
1487	1996	641	5
1487	1996	735	6
1487	1997	633	1
1487	1997	631	2
1487	1997	735	6
1487	1998	631	2
1487	1998	735	6
1487	1998	641	7
1487	1999	631	2
1487	1999	628	8
1487	1999	735	9
1487	2000	631	2
1487	2000	628	8
1487	2000	735	9
1487	2001	633	1
1487	2001	631	2
1487	2001	628	8
1487	2001	735	9
1487	2002	631	2
1487	2002	628	8
1487	2002	735	9
1487	2003	633	1
1487	2003	631	2
1487	2003	628	8
1487	2003	735	9
1487	2004	633	1
1487	2004	631	2
1487	2004	628	8
1487	2004	735	9
1487	2005	633	1
1487	2005	631	2
1487	2005	628	8
1487	2005	735	9
1487	2006	631	2
1487	2006	628	8
1487	2006	735	9
1487	2007	633	1
1487	2007	631	2
1487	2007	628	8
1487	2008	633	1
1487	2008	631	2
1487	2009	633	10
1487	2009	631	11
1487	2009	631	12
1487	2009	735	13
1487	2010	633	15
1487	2010	633	16
1487	2010	631	17
1487	2010	631	18
1487	2010	735	19
1487	2010	735	20
1487	2011	631	17
1487	2011	631	18
1487	2011	633	22
1487	2011	632	23
1487	2011	735	27
1487	2012	631	17
1487	2012	631	18
1487	2012	633	22
1487	2012	633	23
1487	2012	635	28
1487	2012	679	29
1487	2012	621	32
1487	2012	621	33
1487	2013	633	22
1487	2013	633	23
1487	2013	735	27
1487	2013	635	28
1487	2013	679	29
1487	2013	621	32
1487	2013	631	34
1487	2013	631	35
1491	1996	262	1
1491	1997	262	1
1491	1998	262	2
1491	1998	267	3
1491	1998	262	4
1491	1999	262	2
1491	1999	267	3
1491	2000	262	2
1491	2001	262	6
1491	2001	511	7
1491	2002	262	6
1491	2002	511	7
1491	2003	262	6
1491	2003	511	7
1491	2004	262	6
1491	2004	511	7
1491	2005	262	6
1491	2005	511	7
1491	2006	262	6
1491	2006	511	7
1491	2007	262	6
1491	2007	594	7
